entryid,customerid
104.0,63296
104.0,62601
104.0,62100
2.0,32921
1.0,95156
1.0,61537
124.0,219445
1.0,213702
5.0,220890
5.0,220860
5.0,220861
144.0,218146
5.0,220914
5.0,220915
1.0,218205
5.0,220936
5.0,220924
5.0,220975
5.0,220974
5.0,221003
144.0,220963
144.0,220741
1.0,221007
1.0,220730
1.0,54905
1.0,61436
164.0,220784
1.0,220541
1.0,172345
1.0,220488
164.0,168778
5.0,206261
5.0,212692
124.0,23487
1.0,10879
124.0,216594
5.0,21096
1.0,149643
144.0,214550
5.0,221205
5.0,221239
1.0,59105
5.0,221279
5.0,221286
164.0,221230
124.0,217158
5.0,221472
5.0,221529
2.0,10643
5.0,10643
2.0,62944
2.0,64485
2.0,136901
164.0,10130
2.0,186320
2.0,203944
2.0,10130
2.0,218216
2.0,175593
2.0,209739
2.0,218584
2.0,218583
2.0,212270
2.0,218582
2.0,208352
2.0,219438
2.0,156027
2.0,23970
2.0,149248
2.0,30584
2.0,175603
2.0,210936
2.0,218663
2.0,89157
1.0,174809
2.0,174809
2.0,218364
2.0,123537
2.0,125417
2.0,130115
2.0,134082
2.0,137068
2.0,154912
2.0,137052
2.0,137073
2.0,217595
2.0,215233
2.0,182054
144.0,182054
2.0,221139
2.0,221138
2.0,159649
2.0,221142
2.0,221114
2.0,221036
2.0,220992
2.0,168805
2.0,220991
2.0,220934
2.0,220933
2.0,220810
2.0,220906
2.0,169718
2.0,220905
2.0,220809
2.0,220768
2.0,186063
2.0,220725
2.0,220694
2.0,220726
2.0,186460
2.0,220485
2.0,187182
2.0,220486
2.0,220484
2.0,220480
2.0,220474
2.0,220473
2.0,220407
2.0,220406
2.0,220408
2.0,219060
2.0,220404
2.0,220057
2.0,197357
2.0,218444
2.0,220055
2.0,197225
2.0,198000
2.0,197362
2.0,219424
2.0,197382
2.0,216791
2.0,219499
2.0,219425
2.0,218043
2.0,218670
2.0,208190
2.0,218443
2.0,208984
2.0,209881
2.0,214873
2.0,215066
2.0,217723
2.0,218445
2.0,219276
2.0,219277
104.0,221344
5.0,221580
1.0,220937
1.0,204333
1.0,215148
1.0,219175
124.0,216092
1.0,220436
1.0,220993
144.0,220993
5.0,221717
124.0,23493
124.0,220389
124.0,217931
5.0,221768
1.0,219510
1.0,215532
1.0,216783
124.0,23472
164.0,222193
124.0,23081
5.0,222290
5.0,222292
144.0,222370
1.0,221772
124.0,222451
1.0,198307
5.0,222524
5.0,222525
1.0,222196
164.0,31887
124.0,216860
1.0,222596
5.0,222610
5.0,222611
164.0,222615
5.0,222847
5.0,222768
5.0,222940
144.0,214911
1.0,222937
1.0,212362
164.0,221377
1.0,219149
1.0,222714
144.0,217832
1.0,221784
124.0,219650
124.0,23190
5.0,223271
164.0,220978
5.0,223282
124.0,220327
164.0,213302
1.0,217513
204.0,217836
204.0,220076
204.0,222010
1.0,113656
1.0,166728
164.0,223421
164.0,223392
144.0,214384
1.0,220048
1.0,167168
1.0,214974
5.0,223506
124.0,223058
164.0,223579
1.0,223470
124.0,223470
1.0,11199
1.0,11327
1.0,11620
1.0,122599
1.0,17368
1.0,119685
1.0,199221
1.0,204545
1.0,207933
1.0,208030
1.0,212772
1.0,213337
1.0,214059
1.0,214914
1.0,217971
1.0,219955
1.0,220437
1.0,220743
1.0,220872
1.0,220955
1.0,221256
1.0,221571
1.0,221596
1.0,221733
1.0,221985
1.0,222387
1.0,222405
1.0,223243
1.0,223245
164.0,223598
5.0,223664
164.0,170591
5.0,223665
164.0,223889
1.0,103428
1.0,209081
164.0,223956
144.0,223922
164.0,68261
164.0,58318
144.0,39416
144.0,10667
144.0,56462
144.0,59725
144.0,166082
144.0,199381
144.0,202744
144.0,208086
144.0,208927
144.0,208926
144.0,209812
144.0,210009
144.0,210135
144.0,210134
144.0,210931
144.0,211000
144.0,211257
144.0,211256
144.0,211403
144.0,211694
144.0,211801
144.0,211910
144.0,212660
144.0,213069
144.0,213093
144.0,213397
144.0,213629
144.0,214065
144.0,213856
144.0,213977
144.0,214112
144.0,214123
144.0,214181
144.0,214138
144.0,214298
144.0,214787
144.0,215039
144.0,215301
144.0,215342
144.0,216131
144.0,216394
144.0,216279
144.0,216668
144.0,216805
144.0,216889
144.0,216947
144.0,217039
144.0,217679
144.0,217149
144.0,217417
144.0,217850
144.0,217881
144.0,218014
144.0,219268
144.0,219658
144.0,219725
144.0,219900
144.0,220071
144.0,220072
144.0,220429
144.0,220217
144.0,220332
144.0,220440
144.0,220572
144.0,220702
144.0,220740
144.0,220742
144.0,220790
144.0,220799
144.0,221175
144.0,220988
144.0,221013
144.0,221284
144.0,221314
144.0,221353
144.0,221370
144.0,221470
144.0,222828
144.0,221700
144.0,221711
144.0,222876
144.0,222976
144.0,223159
144.0,223294
144.0,223328
144.0,223331
144.0,223433
144.0,223349
2.0,221302
2.0,220811
2.0,221339
2.0,216622
2.0,221301
2.0,221575
2.0,124698
2.0,221795
2.0,220686
2.0,221889
2.0,219426
2.0,222121
2.0,220780
2.0,222213
2.0,221984
2.0,218044
2.0,222651
2.0,167595
2.0,222544
2.0,222648
2.0,222766
2.0,222898
2.0,217517
2.0,220721
2.0,222650
2.0,222545
2.0,222678
2.0,223001
2.0,180482
2.0,223042
2.0,223224
2.0,223025
2.0,223053
2.0,200138
2.0,218585
2.0,221787
2.0,223086
2.0,223052
2.0,171277
2.0,222649
2.0,217411
2.0,223028
2.0,222704
2.0,223085
2.0,223303
2.0,223305
2.0,223302
2.0,223296
2.0,223306
2.0,223304
2.0,218965
2.0,223429
2.0,223225
2.0,223427
2.0,223426
2.0,223428
2.0,223401
2.0,222786
2.0,223223
2.0,222594
5.0,224192
1.0,224177
164.0,224178
5.0,224191
1.0,224146
5.0,224319
124.0,224186
164.0,216301
124.0,23723
124.0,23134
124.0,23158
124.0,23211
124.0,23581
124.0,23612
124.0,23842
124.0,34350
124.0,37219
124.0,62324
124.0,73240
124.0,71127
124.0,74601
124.0,88677
124.0,168751
124.0,176400
124.0,185222
124.0,193759
124.0,193986
124.0,214205
124.0,216005
124.0,216314
124.0,216315
124.0,216555
124.0,216730
124.0,216917
124.0,217000
124.0,216980
124.0,217028
124.0,217165
124.0,217509
124.0,217508
124.0,217525
124.0,217764
124.0,218489
124.0,217810
124.0,219492
124.0,219938
124.0,220324
124.0,220325
124.0,220326
124.0,221251
124.0,220458
124.0,220850
124.0,221257
124.0,221345
124.0,221578
124.0,221970
124.0,222223
124.0,222449
124.0,223398
124.0,223397
124.0,223518
164.0,224287
124.0,71023
104.0,223684
224.0,224386
144.0,223436
144.0,224444
224.0,223469
124.0,224388
124.0,223850
2.0,223400
2.0,171287
2.0,223443
2.0,223776
2.0,224133
2.0,224134
2.0,224135
2.0,224136
2.0,224137
1.0,223610
5.0,224618
144.0,224521
1.0,209358
164.0,224691
1.0,224689
144.0,223805
1.0,118618
164.0,68095
164.0,224729
204.0,216256
5.0,224741
5.0,224748
1.0,216381
144.0,224757
2.0,224794
5.0,224794
1.0,56460
5.0,224817
144.0,223350
1.0,224727
1.0,224145
1.0,214001
124.0,224765
1.0,223244
1.0,224914
1.0,223439
5.0,224956
5.0,224958
5.0,224933
1.0,224931
5.0,224961
5.0,224962
5.0,224938
5.0,224941
5.0,224940
124.0,224764
104.0,224830
5.0,224795
2.0,224795
1.0,224913
1.0,225057
164.0,209214
164.0,225118
164.0,154094
1.0,225002
144.0,225128
5.0,225319
124.0,23455
1.0,192176
5.0,225593
124.0,225603
124.0,170514
124.0,23891
5.0,225781
144.0,198999
1.0,212356
1.0,215149
5.0,225978
5.0,225979
5.0,225981
1.0,225949
5.0,226015
5.0,226016
124.0,223070
1.0,183341
1.0,225952
124.0,216753
5.0,226246
164.0,226212
5.0,226367
1.0,225676
144.0,224445
124.0,226141
164.0,226442
104.0,224986
204.0,226399
5.0,226475
164.0,169875
5.0,226570
5.0,226573
1.0,11329
5.0,226619
5.0,226620
2.0,226620
1.0,197455
2.0,121920
2.0,225044
2.0,77339
2.0,166335
2.0,224943
2.0,167128
2.0,170691
2.0,224977
2.0,215133
2.0,223777
2.0,225772
2.0,193770
2.0,192307
2.0,226028
2.0,223744
2.0,225760
2.0,224087
2.0,225112
2.0,224831
2.0,224259
2.0,226082
2.0,225333
2.0,225761
2.0,224865
2.0,166798
2.0,226022
2.0,225780
2.0,225166
2.0,224698
2.0,224261
2.0,225771
2.0,225811
2.0,225953
2.0,225988
2.0,226034
2.0,226035
2.0,225425
2.0,226041
2.0,226024
2.0,225111
2.0,224581
2.0,225430
2.0,224200
2.0,225948
2.0,224597
2.0,221746
2.0,226032
2.0,220904
2.0,223747
2.0,224693
2.0,225432
2.0,223745
2.0,224240
2.0,224583
2.0,224596
2.0,224978
2.0,223743
2.0,224582
2.0,226037
2.0,224930
2.0,223748
2.0,226045
2.0,223779
2.0,225050
2.0,223778
2.0,225431
2.0,225034
2.0,225767
2.0,225788
2.0,226039
2.0,226030
2.0,225393
2.0,224600
2.0,223943
2.0,224503
2.0,224595
2.0,225092
2.0,225049
2.0,224228
2.0,224391
2.0,224254
2.0,225507
2.0,224250
2.0,223722
2.0,224663
2.0,223746
2.0,225812
2.0,225810
2.0,225427
2.0,225035
2.0,224096
2.0,224697
2.0,224695
2.0,225504
2.0,224233
2.0,224664
2.0,226047
5.0,169433
5.0,222712
5.0,224829
5.0,225377
5.0,225379
224.0,69368
224.0,191918
124.0,23313
224.0,207164
124.0,23304
224.0,217943
124.0,69235
124.0,23609
124.0,23868
224.0,219557
124.0,220661
124.0,136765
124.0,187027
224.0,220103
124.0,225609
224.0,221155
124.0,225610
124.0,224140
224.0,221523
124.0,225354
224.0,222099
104.0,79695
104.0,138093
104.0,198656
104.0,207218
224.0,222482
224.0,222532
104.0,165994
104.0,207501
104.0,208873
104.0,209848
104.0,213829
224.0,222961
224.0,223221
144.0,208493
144.0,209338
144.0,214795
224.0,224381
144.0,218134
144.0,216214
224.0,224465
224.0,223767
144.0,222187
104.0,214441
224.0,224620
144.0,220817
224.0,224818
104.0,220808
104.0,220829
104.0,219349
224.0,224832
104.0,221203
104.0,221434
104.0,220830
104.0,221582
144.0,224173
164.0,31589
104.0,222289
104.0,221447
164.0,58818
164.0,214822
144.0,224426
144.0,224734
144.0,224489
144.0,224811
144.0,224671
144.0,225172
164.0,217008
164.0,216725
144.0,225374
144.0,224927
144.0,225397
164.0,225300
164.0,225301
224.0,224837
224.0,224945
224.0,224858
104.0,222309
104.0,223472
104.0,223633
224.0,224974
104.0,224430
104.0,224988
224.0,224973
104.0,224573
104.0,225101
224.0,225263
104.0,225051
104.0,225276
104.0,225052
144.0,225554
144.0,225779
144.0,225804
224.0,225274
224.0,225302
104.0,225298
104.0,225406
224.0,225303
104.0,225510
224.0,225339
224.0,225371
224.0,225536
224.0,225604
224.0,225792
224.0,225915
1.0,209530
1.0,222995
1.0,223460
1.0,223799
1.0,213268
1.0,224667
1.0,224971
1.0,224983
1.0,224184
1.0,225657
1.0,225765
1.0,225966
204.0,223612
204.0,225659
1.0,226627
5.0,226756
5.0,210790
5.0,226708
5.0,226729
5.0,226757
1.0,226420
1.0,226422
1.0,226628
1.0,226765
1.0,225766
164.0,226610
164.0,226854
5.0,226940
5.0,227021
5.0,227115
1.0,157550
1.0,226985
1.0,227152
1.0,188861
204.0,220627
204.0,227112
204.0,226855
204.0,226374
204.0,226328
204.0,77777
224.0,227057
224.0,225414
224.0,226469
224.0,226910
224.0,226820
224.0,226491
224.0,221141
224.0,222344
224.0,208209
224.0,223114
224.0,218319
224.0,226431
224.0,156691
224.0,217917
224.0,216734
124.0,226352
124.0,226710
124.0,225943
124.0,227132
124.0,226947
124.0,205693
124.0,33543
124.0,224472
164.0,227113
164.0,226823
164.0,226982
164.0,214755
164.0,215325
164.0,207166
164.0,167580
164.0,167404
164.0,75739
164.0,122151
104.0,15036
104.0,15030
104.0,226770
104.0,226662
104.0,227026
104.0,212978
104.0,219920
104.0,224580
104.0,226187
104.0,27175
104.0,27147
104.0,62637
104.0,38534
104.0,27503
144.0,226969
144.0,226492
144.0,226131
144.0,226986
144.0,226891
144.0,225555
144.0,226948
144.0,226319
144.0,226864
144.0,227086
144.0,226696
144.0,221577
144.0,226752
144.0,224587
144.0,226892
144.0,226458
144.0,226697
144.0,226863
144.0,226753
144.0,225369
144.0,221820
144.0,223861
144.0,226418
144.0,216607
144.0,215830
144.0,218013
144.0,214861
144.0,213783
144.0,209429
144.0,216517
144.0,191498
1.0,226669
1.0,226914
1.0,226670
1.0,225003
1.0,223769
1.0,223871
1.0,213201
1.0,225908
1.0,60243
2.0,226737
2.0,226026
2.0,226327
2.0,225954
2.0,226050
2.0,226038
2.0,226963
2.0,226941
2.0,226600
2.0,226033
2.0,226027
2.0,226601
2.0,226832
2.0,226814
2.0,226040
2.0,226359
2.0,226663
2.0,226150
2.0,224599
2.0,226053
2.0,223742
2.0,226051
2.0,225429
2.0,226036
2.0,226025
2.0,226357
2.0,226048
2.0,226023
2.0,220018
2.0,226223
2.0,226029
2.0,192311
2.0,168660
2.0,208942
2.0,210364
2.0,207698
2.0,171286
2.0,121438
2.0,170689
2.0,171285
2.0,122201
5.0,225378
5.0,226959
5.0,219207
5.0,179638
5.0,213476
5.0,69637
5.0,21081
5.0,224190
5.0,21110
1.0,221107
5.0,227234
5.0,227259
5.0,227233
5.0,227260
104.0,222293
5.0,227203
5.0,227216
104.0,227015
124.0,23741
5.0,227503
144.0,227494
124.0,33116
5.0,227536
2.0,227359
2.0,227392
2.0,227235
2.0,227032
2.0,226830
2.0,225396
2.0,227236
2.0,226831
2.0,226816
2.0,226043
2.0,227360
2.0,226815
2.0,227103
2.0,134109
2.0,171824
2.0,136250
2.0,155946
2.0,195419
2.0,220723
2.0,220652
104.0,220652
1.0,215756
2.0,215756
2.0,209942
2.0,65531
2.0,113878
2.0,164870
2.0,39917
2.0,200823
2.0,27273
2.0,146557
2.0,184060
2.0,137113
2.0,195039
2.0,190560
2.0,184084
2.0,192318
2.0,157120
2.0,181890
2.0,96460
2.0,66832
2.0,154116
2.0,173025
2.0,158519
2.0,172957
2.0,32554
2.0,12361
2.0,27434
104.0,27434
2.0,83876
2.0,116036
2.0,10008
2.0,123417
2.0,76387
2.0,19527
2.0,100717
2.0,27432
2.0,20731
2.0,23040
2.0,10308
2.0,122245
5.0,227590
1.0,227304
104.0,217351
144.0,226222
1.0,227572
1.0,227441
144.0,227871
1.0,184284
1.0,66316
5.0,228081
1.0,227560
1.0,227571
104.0,217629
104.0,227929
104.0,227930
124.0,166694
124.0,228110
5.0,228208
2.0,227828
2.0,227785
2.0,227034
2.0,227673
2.0,227218
2.0,226031
2.0,227768
2.0,227426
2.0,224249
2.0,227958
2.0,227806
2.0,227453
2.0,225032
2.0,227443
2.0,227454
2.0,224459
2.0,224263
2.0,227595
2.0,227066
2.0,227510
2.0,227805
2.0,227447
2.0,227750
2.0,225790
2.0,224598
2.0,215447
2.0,127617
2.0,12221
2.0,212229
104.0,205898
2.0,208966
2.0,227432
2.0,166657
2.0,205898
2.0,167478
1.0,227985
124.0,228312
5.0,228368
5.0,228389
1.0,228206
1.0,172356
5.0,228429
1.0,228243
124.0,170737
5.0,228548
1.0,228207
5.0,228684
1.0,206468
1.0,228926
124.0,227840
1.0,228857
104.0,228237
1.0,229036
5.0,229310
5.0,229288
1.0,228907
1.0,229326
124.0,229221
124.0,23498
5.0,224307
144.0,229550
1.0,223092
144.0,227195
1.0,228320
5.0,229880
5.0,229887
5.0,229909
144.0,229760
5.0,229906
1.0,179600
1.0,220985
204.0,230064
1.0,229579
1.0,222497
1.0,230131
5.0,230216
1.0,230248
1.0,230107
5.0,230290
1.0,230315
1.0,229881
5.0,230326
5.0,230350
1.0,228682
1.0,228284
224.0,229891
224.0,229831
224.0,229243
224.0,229802
224.0,227342
224.0,228870
224.0,227300
224.0,230175
224.0,230101
224.0,228663
224.0,230102
224.0,216777
224.0,219684
224.0,216661
224.0,217139
124.0,229949
124.0,228544
124.0,229930
124.0,229761
124.0,228669
124.0,229315
124.0,229957
124.0,230074
124.0,229950
124.0,227872
124.0,230075
124.0,171724
124.0,167290
124.0,169749
124.0,170548
124.0,167332
164.0,223635
164.0,227341
164.0,230177
164.0,229974
164.0,229789
164.0,229972
164.0,230045
164.0,222592
164.0,216226
164.0,65652
164.0,97140
104.0,229271
104.0,15038
104.0,15053
104.0,229702
104.0,229822
104.0,229962
104.0,227795
104.0,229153
104.0,228438
104.0,227097
104.0,229320
104.0,229625
104.0,229656
104.0,229387
104.0,228071
104.0,212776
104.0,229902
104.0,28211
104.0,210104
104.0,27938
144.0,214383
144.0,212134
144.0,211307
144.0,213531
144.0,224640
144.0,224022
144.0,224682
144.0,221137
144.0,226129
144.0,219649
144.0,224681
144.0,229551
144.0,228511
144.0,230182
144.0,227255
144.0,228395
144.0,228969
144.0,229549
144.0,229737
144.0,229813
144.0,229609
144.0,229738
144.0,223186
144.0,227337
144.0,227709
144.0,227620
144.0,227338
144.0,228412
144.0,230105
144.0,228968
144.0,229150
144.0,227117
144.0,229478
144.0,228893
144.0,229360
144.0,211599
144.0,225472
144.0,229876
144.0,229877
144.0,229515
144.0,211704
144.0,228658
144.0,227421
1.0,227421
144.0,199541
144.0,227614
144.0,230103
144.0,230104
144.0,227159
144.0,222792
144.0,229171
144.0,228448
1.0,230232
1.0,211111
1.0,227499
1.0,175843
1.0,223246
1.0,227440
1.0,229964
2.0,229468
2.0,229829
2.0,228906
2.0,229076
2.0,225258
2.0,229557
2.0,230215
2.0,229864
2.0,230036
2.0,230251
2.0,230039
2.0,229624
2.0,230044
2.0,229855
2.0,229965
2.0,229852
2.0,229411
2.0,228923
2.0,229648
2.0,229479
2.0,228938
2.0,229079
2.0,229354
2.0,229107
2.0,229068
2.0,227662
2.0,229851
2.0,228949
2.0,229558
2.0,226602
2.0,226356
2.0,228098
2.0,230041
2.0,229386
2.0,226813
2.0,226355
2.0,229412
2.0,227687
2.0,230004
2.0,230032
2.0,229854
2.0,229850
2.0,229968
2.0,229995
2.0,230038
2.0,228935
2.0,229467
2.0,229349
2.0,229070
2.0,228905
2.0,228861
2.0,229030
2.0,229438
2.0,226049
2.0,229314
2.0,210999
2.0,211142
2.0,225428
2.0,225989
2.0,169341
2.0,138101
2.0,123457
2.0,210109
2.0,175982
5.0,230098
5.0,216612
5.0,229077
5.0,213024
5.0,227563
1.0,75175
2.0,228059
2.0,228936
2.0,227556
2.0,230173
2.0,227937
2.0,222088
2.0,213431
2.0,161311
2.0,214130
2.0,169188
2.0,216166
2.0,19559
2.0,10007
5.0,230405
1.0,229704
1.0,10997
5.0,230565
5.0,230572
1.0,198085
1.0,187693
1.0,223094
124.0,230504
1.0,223450
5.0,230813
5.0,230862
1.0,224342
5.0,230911
5.0,229888
5.0,231035
1.0,126248
1.0,231119
5.0,231127
5.0,231171
124.0,165648
164.0,231062
164.0,31636
1.0,230859
1.0,231319
124.0,231104
5.0,231473
144.0,230525
164.0,198942
5.0,231631
1.0,231519
1.0,230269
5.0,231829
1.0,228443
164.0,221753
164.0,227340
5.0,231983
5.0,231981
1.0,231964
1.0,228283
1.0,232024
1.0,232160
1.0,232023
164.0,167578
164.0,168198
164.0,187879
5.0,232257
1.0,228205
1.0,213849
164.0,71898
124.0,230505
1.0,219053
1.0,100016
1.0,223440
1.0,220648
164.0,231055
1.0,232430
5.0,232616
164.0,232360
1.0,232507
164.0,66545
164.0,63644
5.0,232628
1.0,137156
1.0,232614
164.0,231850
164.0,230176
5.0,232736
1.0,223441
1.0,232804
5.0,232847
1.0,232777
164.0,229973
1.0,214975
1.0,232159
1.0,99316
1.0,1232947
1.0,1232948
5.0,1233123
1.0,1233080
5.0,1233021
164.0,1233277
1.0,10965
1.0,75718
1.0,211141
1.0,10912
1.0,1233288
1.0,166567
1.0,72761
1.0,77778
1.0,120776
1.0,128698
1.0,169942
1.0,74347
1.0,157635
1.0,166576
1.0,167704
1.0,128578
1.0,169573
1.0,174517
1.0,168760
1.0,168468
1.0,169109
1.0,169974
1.0,66955
1.0,208317
1.0,204955
1.0,220481
1.0,223449
1.0,219437
1.0,222996
1.0,223454
1.0,222993
1.0,227500
1.0,223091
1.0,208316
1.0,226884
1.0,10837
1.0,11340
1.0,223205
1.0,11326
1.0,10889
1.0,11202
1.0,10708
1.0,10706
1.0,12441
1.0,11241
1.0,1233256
